,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Make,Fuel_Type_Diesel,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Age,KM_Per_Year
1803,1858,Chevrolet Spark 1.0 LS,Pune,2009,44200,Second,18.0,995.0,62.0,5.0,1.6,Chevrolet,0,1,0,1,17,2600.0
1804,1859,Honda City i VTEC VX Option,Ahmedabad,2018,14000,First,17.4,1497.0,117.3,5.0,11.25,Honda,0,1,0,1,8,1750.0
1805,1860,Volkswagen Vento Diesel Highline,Chennai,2013,720000,First,20.54,1598.0,103.6,5.0,5.9,Volkswagen,1,0,0,1,13,55384.62
1806,1861,Toyota Fortuner 4x2 4 Speed AT,Delhi,2012,73000,First,11.5,2982.0,169.0,7.0,14.4,Toyota,1,0,1,0,14,5214.29
1807,1862,Honda City 1.5 S MT,Delhi,2011,68000,First,17.0,1497.0,118.0,5.0,3.6,Honda,0,1,0,1,15,4533.33
1808,1863,BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2017,19543,First,18.12,1995.0,190.0,5.0,40.5,BMW,1,0,1,0,9,2171.44
1809,1864,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,Second,14.16,1968.0,174.3,5.0,38.95,Audi,1,0,1,0,12,3166.67
1810,1865,Maruti Ritz LDi,Delhi,2014,32805,First,23.2,1248.0,73.94,5.0,3.6,Maruti,1,0,0,1,12,2733.75
1811,1866,Volkswagen Vento 1.5 TDI Highline AT,Kochi,2016,44782,First,21.21,1498.0,103.2,5.0,7.12,Volkswagen,1,0,1,0,10,4478.2
1812,1867,Honda City i DTEC SV,Kochi,2016,55700,First,26.0,1498.0,98.6,5.0,7.52,Honda,1,0,0,1,10,5570.0
1813,1868,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,Second,15.2,1968.0,140.8,5.0,10.35,Audi,1,0,1,0,14,4285.71
1814,1869,Skoda Rapid 1.6 MPI Elegance,Hyderabad,2014,56000,First,15.0,1598.0,103.52,5.0,7.0,Skoda,0,1,0,1,12,4666.67
1815,1870,Toyota Fortuner 3.0 Diesel,Delhi,2011,60000,First,11.5,2982.0,171.0,7.0,10.85,Toyota,1,0,0,1,15,4000.0
1816,1871,Chevrolet Optra Magnum 2.0 LT BS3,Mumbai,2010,78563,First,16.52,1991.0,123.7,5.0,2.35,Chevrolet,1,0,0,1,16,4910.19
1817,1872,Maruti Eeco 7 Seater Standard,Mumbai,2014,34669,First,15.1,1196.0,73.0,7.0,2.9,Maruti,0,1,0,1,12,2889.08
1818,1873,Maruti Ciaz ZXi,Delhi,2017,17000,First,20.73,1373.0,91.1,5.0,7.65,Maruti,0,1,0,1,9,1888.89
1819,1874,Maruti Ciaz VDi Plus SHVS,Delhi,2016,66000,First,28.09,1248.0,88.5,5.0,6.4,Maruti,1,0,0,1,10,6600.0
1820,1875,Toyota Innova 2.5 LE 2014 Diesel 7 Seater,Pune,2014,102418,First,12.99,2494.0,100.6,7.0,10.1,Toyota,1,0,0,1,12,8534.83
1821,1876,Maruti Swift Dzire VXI,Kolkata,2014,48800,First,19.1,1197.0,85.8,5.0,4.25,Maruti,0,1,0,1,12,4066.67
1822,1877,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,10601,First,11.36,2755.0,171.5,7.0,19.65,Toyota,1,0,1,0,7,1514.43
1823,1878,Tata Indica V2 eLX,Pune,2017,8200,First,25.0,1396.0,69.0,5.0,4.4,Tata,1,0,0,1,9,911.11
1824,1879,Hyundai i20 Magna,Jaipur,2012,100000,First,18.5,1197.0,82.85,5.0,3.25,Hyundai,0,1,0,1,14,7142.86
1825,1880,Ford Fiesta 1.4 Duratorq ZXI,Pune,2012,78000,First,17.8,1399.0,68.0,5.0,2.8,Ford,1,0,0,1,14,5571.43
1826,1881,Chevrolet Enjoy 1.3 TCDi LS 8,Kolkata,2015,50000,First,18.2,1248.0,73.74,8.0,4.3,Chevrolet,1,0,0,1,11,4545.45
1827,1882,Ford Fiesta 1.4 Duratorq EXI,Chennai,2006,89327,Third,17.8,1399.0,68.0,5.0,1.55,Ford,1,0,0,1,20,4466.35
1828,1883,Honda CR-V 2.4 MT,Chennai,2007,98000,Second,10.8,2354.0,152.0,5.0,4.7,Honda,0,1,0,1,19,5157.89
1829,1884,Honda Jazz 1.2 VX i VTEC,Kochi,2017,24700,First,18.7,1199.0,88.7,5.0,7.07,Honda,0,1,0,1,9,2744.44
1830,1885,Mercedes-Benz GLS 350d Grand Edition,Delhi,2018,6000,First,11.0,2987.0,258.0,7.0,79.0,Mercedes-Benz,1,0,1,0,8,750.0
1831,1886,Hyundai Grand i10 1.2 Kappa Sportz,Delhi,2018,9434,First,18.9,1197.0,81.86,5.0,5.75,Hyundai,0,1,0,1,8,1179.25
1832,1887,Maruti Ritz VXi,Mumbai,2012,29000,First,18.5,1197.0,85.8,5.0,3.25,Maruti,0,1,0,1,14,2071.43
1833,1888,Volkswagen Ameo 1.5 TDI Highline AT,Coimbatore,2017,22440,First,22.0,1498.0,108.495,5.0,8.89,Volkswagen,1,0,1,0,9,2493.33
1834,1889,Honda City i VTEC SV,Mumbai,2015,73070,First,17.4,1497.0,117.3,5.0,5.9,Honda,0,1,0,1,11,6642.73
1835,1890,Honda Jazz 1.2 S i VTEC,Kolkata,2016,21771,First,18.7,1199.0,88.7,5.0,4.95,Honda,0,1,0,1,10,2177.1
1836,1891,Maruti Swift Ldi BSIV,Delhi,2014,62000,First,17.8,1248.0,75.0,5.0,3.75,Maruti,1,0,0,1,12,5166.67
1837,1892,Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,2017,37024,First,17.01,1582.0,126.2,5.0,10.97,Hyundai,1,0,1,0,9,4113.78
1838,1893,Audi A7 2011-2015 3.0 TDI Quattro,Kochi,2014,60336,Second,14.4,2967.0,241.4,5.0,24.94,Audi,1,0,1,0,12,5028.0
1839,1894,Hyundai EON D Lite Plus,Kolkata,2014,26008,First,21.1,814.0,55.2,5.0,1.97,Hyundai,0,1,0,1,12,2167.33
1840,1895,Ford Figo Diesel EXI,Jaipur,2010,90000,Second,20.0,1399.0,68.0,5.0,1.4,Ford,1,0,0,1,16,5625.0
1841,1896,Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2018,35569,First,17.0,1198.0,73.75,5.0,7.27,Volkswagen,0,1,0,1,8,4446.12
1842,1897,Renault Scala Diesel RxL,Kolkata,2013,40000,First,21.64,1461.0,84.8,5.0,4.0,Renault,1,0,0,1,13,3076.92
1843,1898,Honda Jazz 1.2 V i VTEC,Kolkata,2015,45000,First,18.7,1199.0,88.7,5.0,4.75,Honda,0,1,0,1,11,4090.91
1844,1899,Hyundai i20 1.2 Sportz,Delhi,2015,42000,First,17.0,1197.0,80.0,5.0,5.1,Hyundai,0,1,0,1,11,3818.18
1845,1900,Audi A4 3.0 TDI Quattro Premium,Coimbatore,2012,46913,First,14.94,2967.0,241.4,5.0,16.11,Audi,1,0,1,0,14,3350.93
1846,1901,Mahindra Ssangyong Rexton RX7,Delhi,2014,62000,First,11.18,2696.0,184.0,7.0,10.55,Mahindra,1,0,1,0,12,5166.67
1847,1902,Toyota Fortuner 2.8 2WD AT,Ahmedabad,2017,15000,First,12.9,2755.0,174.5,7.0,30.0,Toyota,1,0,1,0,9,1666.67
1848,1903,Skoda Octavia Classic 1.9 TDI MT,Kolkata,2002,69000,First,18.7,1896.0,66.0,5.0,1.6,Skoda,1,0,0,1,24,2875.0
1849,1904,Mercedes-Benz New C-Class 250 CDI Classic,Hyderabad,2012,41367,First,15.8,2148.0,170.0,5.0,18.49,Mercedes-Benz,1,0,1,0,14,2954.79
1850,1905,Maruti Ciaz 1.4 Zeta,Kochi,2018,15982,First,20.73,1373.0,91.1,5.0,9.96,Maruti,0,1,0,1,8,1997.75
1851,1906,Maruti Swift ZDi,Hyderabad,2013,99595,Second,22.9,1248.0,74.0,5.0,4.75,Maruti,1,0,0,1,13,7661.15
1852,1907,Toyota Qualis FS B3,Bangalore,2002,63000,Third,13.1,2446.0,75.0,10.0,3.65,Toyota,1,0,0,1,24,2625.0
1853,1908,BMW 5 Series 2007-2010 525d Sedan,Delhi,2012,49000,Second,16.73,2495.0,218.0,5.0,15.5,BMW,1,0,1,0,14,3500.0
1854,1909,Mitsubishi Pajero 2.8 SFX BSIII Dual Tone,Kochi,2013,48272,First,10.5,2835.0,116.9,6.0,11.82,Mitsubishi,1,0,0,1,13,3713.23
1855,1910,Toyota Corolla H2,Delhi,2008,63000,First,13.4,1794.0,125.0,5.0,2.05,Toyota,0,1,0,1,18,3500.0
1856,1912,Maruti Omni E MPI STD BS IV,Mumbai,2013,11734,First,16.8,796.0,34.2,8.0,2.25,Maruti,0,1,0,1,13,902.62
1857,1913,Audi A6 2011-2015 2.0 TDI,Kochi,2014,62012,First,17.68,1968.0,174.33,5.0,20.12,Audi,1,0,1,0,12,5167.67
1858,1915,Honda Jazz 1.5 S i DTEC,Coimbatore,2016,45449,First,27.3,1498.0,98.6,5.0,7.48,Honda,1,0,0,1,10,4544.9
1859,1916,Mercedes-Benz E-Class 200 Kompressor Elegance,Mumbai,2004,85000,Second,10.5,1796.0,157.7,5.0,5.5,Mercedes-Benz,0,1,1,0,22,3863.64
1860,1917,Honda City 1.5 EXI,Jaipur,2005,88000,Second,13.0,1493.0,100.0,5.0,1.7,Honda,0,1,0,1,21,4190.48
1861,1918,Audi A4 2.0 TDI,Kochi,2013,45330,First,16.55,1968.0,147.51,5.0,13.19,Audi,1,0,1,0,13,3486.92
1862,1919,Maruti Swift Dzire VXI,Mumbai,2012,88000,First,19.1,1197.0,85.8,5.0,3.85,Maruti,0,1,0,1,14,6285.71
1863,1920,Maruti Dzire VDI,Delhi,2016,45376,First,28.4,1248.0,73.75,5.0,5.75,Maruti,1,0,0,1,10,4537.6
1864,1921,Mahindra XUV500 W8 4WD,Pune,2014,81000,First,15.1,2179.0,140.0,7.0,9.0,Mahindra,1,0,0,1,12,6750.0
1865,1922,Chevrolet Beat LT,Kochi,2012,83381,First,18.6,1199.0,79.4,5.0,2.21,Chevrolet,0,1,0,1,14,5955.79
1866,1923,Ford EcoSport 1.5 Diesel Titanium Plus,Kochi,2017,78526,First,23.0,1498.0,98.96,5.0,8.09,Ford,1,0,0,1,9,8725.11
1867,1924,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2017,27313,First,14.69,2993.0,258.0,5.0,48.63,BMW,1,0,1,0,9,3034.78
1868,1925,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2015,42747,Second,14.16,1968.0,174.3,5.0,39.47,Audi,1,0,1,0,11,3886.09
1869,1926,BMW X1 sDrive 20d xLine,Coimbatore,2015,42265,Second,20.68,1995.0,190.0,5.0,22.24,BMW,1,0,1,0,11,3842.27
1870,1927,Hyundai i10 Magna AT,Mumbai,2009,21000,First,19.2,1197.0,80.0,5.0,2.6,Hyundai,0,1,1,0,17,1235.29
1871,1928,Hyundai Creta 1.6 CRDi AT SX Plus,Ahmedabad,2016,55100,First,17.01,1582.0,126.2,5.0,12.0,Hyundai,1,0,1,0,10,5510.0
1872,1929,Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,70000,First,17.11,1968.0,174.33,5.0,18.0,Audi,1,0,1,0,12,5833.33
1873,1930,Mercedes-Benz S Class 2005 2013 S 350 L,Mumbai,2007,55000,Third,10.13,3498.0,364.9,5.0,9.99,Mercedes-Benz,0,1,1,0,19,2894.74
1874,1931,Hyundai i10 Magna,Kolkata,2012,58235,First,20.36,1197.0,78.9,5.0,2.45,Hyundai,0,1,0,1,14,4159.64
1875,1932,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,26000,First,23.0,1498.0,98.96,5.0,8.99,Ford,1,0,0,1,9,2888.89
1876,1933,Volkswagen Vento Diesel Highline,Kolkata,2011,35000,First,20.54,1598.0,103.6,5.0,3.15,Volkswagen,1,0,0,1,15,2333.33
1877,1934,Maruti Dzire ZDI Plus,Jaipur,2017,24000,First,28.4,1248.0,73.75,5.0,8.2,Maruti,1,0,0,1,9,2666.67
1878,1935,Mahindra Scorpio 1.99 S10,Ahmedabad,2016,98000,First,15.4,1997.0,120.0,7.0,11.5,Mahindra,1,0,0,1,10,9800.0
1879,1936,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2016,44487,First,22.54,1396.0,88.73,5.0,7.3,Hyundai,1,0,0,1,10,4448.7
1880,1937,Maruti Alto LXi,Chennai,2008,65000,First,19.7,796.0,46.3,5.0,1.59,Maruti,0,1,0,1,18,3611.11
1881,1938,Hyundai i10 Magna,Delhi,2015,34951,Second,20.36,1197.0,78.9,5.0,3.15,Hyundai,0,1,0,1,11,3177.36
1882,1939,Mahindra Scorpio S6 7 Seater,Kolkata,2015,52373,Second,15.4,2179.0,120.0,7.0,8.5,Mahindra,1,0,0,1,11,4761.18
1883,1940,Skoda Fabia 1.2L Diesel Classic,Hyderabad,2010,66285,First,19.5,1199.0,75.0,5.0,3.0,Skoda,1,0,0,1,16,4142.81
1884,1941,BMW X5 xDrive 30d,Mumbai,2012,66000,First,15.3,2993.0,258.0,5.0,21.0,BMW,1,0,1,0,14,4714.29
1885,1942,Honda Jazz 1.5 S i DTEC,Hyderabad,2016,43000,First,27.3,1498.0,98.6,5.0,7.75,Honda,1,0,0,1,10,4300.0
1886,1943,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mumbai,2013,45200,First,10.0,2148.0,170.0,5.0,23.0,Mercedes-Benz,1,0,1,0,13,3476.92
1887,1944,Mahindra XUV500 AT W10 FWD,Mumbai,2016,41000,First,16.0,2179.0,140.0,7.0,13.75,Mahindra,1,0,1,0,10,4100.0
1888,1945,Honda City i VTEC CVT SV,Kochi,2017,39430,First,18.0,1497.0,117.3,5.0,8.29,Honda,0,1,1,0,9,4381.11
1889,1946,Maruti Swift VDI,Coimbatore,2014,83274,First,22.9,1248.0,74.0,5.0,5.79,Maruti,1,0,0,1,12,6939.5
1890,1947,Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2017,32324,First,14.84,2143.0,170.0,5.0,30.5,Mercedes-Benz,1,0,1,0,9,3591.56
1891,1948,Honda City 1.5 S MT,Mumbai,2011,49999,First,17.0,1497.0,118.0,5.0,3.8,Honda,0,1,0,1,15,3333.27
1892,1949,Tata Sumo EX,Bangalore,2014,66000,First,15.3,2956.0,83.8,7.0,4.45,Tata,1,0,0,1,12,5500.0
1893,1950,Hyundai i20 Magna,Delhi,2012,54000,First,18.5,1197.0,82.85,5.0,3.3,Hyundai,0,1,0,1,14,3857.14
1894,1951,Fiat Linea 1.3 Dynamic,Jaipur,2009,80000,Second,20.4,1248.0,91.2,5.0,1.75,Fiat,1,0,0,1,17,4705.88
1895,1952,Honda Civic 2006-2010 1.8 V AT,Bangalore,2011,72000,Second,12.9,1799.0,130.0,5.0,5.5,Honda,0,1,1,0,15,4800.0
1896,1953,Hyundai Creta 1.6 SX Plus Diesel,Pune,2017,44865,First,19.67,1582.0,126.2,5.0,13.35,Hyundai,1,0,0,1,9,4985.0
1897,1954,Audi A3 35 TDI Technology,Delhi,2017,22000,Second,20.38,1968.0,143.0,5.0,22.5,Audi,1,0,1,0,9,2444.44
1898,1955,Hyundai Verna VTVT 1.6 SX Option,Delhi,2013,57478,Second,17.0,1591.0,121.3,5.0,5.25,Hyundai,0,1,0,1,13,4421.38
1899,1956,Hyundai i20 1.4 CRDi Magna,Hyderabad,2011,75000,First,21.9,1396.0,90.0,5.0,3.75,Hyundai,1,0,0,1,15,5000.0
1900,1957,Honda Mobilio S i DTEC,Kochi,2015,50624,First,24.2,1498.0,98.6,7.0,6.32,Honda,1,0,0,1,11,4602.18
1901,1958,Hyundai Verna 1.6 SX CRDI (O) AT,Bangalore,2018,75000,First,22.32,1582.0,126.32,5.0,7.75,Hyundai,1,0,1,0,8,9375.0
1902,1959,Ford Fiesta 1.6 ZXI Duratec,Chennai,2006,87000,Second,15.3,1596.0,101.0,5.0,1.37,Ford,0,1,0,1,20,4350.0
1903,1960,Hyundai i10 Sportz 1.2,Mumbai,2010,62000,First,20.36,1197.0,78.9,5.0,2.1,Hyundai,0,1,0,1,16,3875.0
1904,1961,Maruti Vitara Brezza ZDi,Hyderabad,2016,41372,First,24.3,1248.0,88.5,5.0,9.3,Maruti,1,0,0,1,10,4137.2
1905,1962,Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,2015,70000,First,12.99,2494.0,100.6,7.0,12.0,Toyota,1,0,0,1,11,6363.64
1906,1963,Mercedes-Benz GLA Class 200 d Sport,Pune,2017,35000,First,17.9,2143.0,136.0,5.0,23.5,Mercedes-Benz,1,0,1,0,9,3888.89
1907,1964,Maruti Alto LXi BSIII,Hyderabad,2006,71993,First,19.7,796.0,46.3,5.0,1.8,Maruti,0,1,0,1,20,3599.65
1908,1965,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Chennai,2013,62000,Second,14.84,2143.0,170.0,5.0,12.5,Mercedes-Benz,1,0,1,0,13,4769.23
1909,1966,Maruti Swift LDI,Delhi,2015,51000,First,22.9,1248.0,74.0,5.0,4.74,Maruti,1,0,0,1,11,4636.36
1910,1967,Hyundai Grand i10 Sportz,Kochi,2016,26038,First,18.9,1197.0,82.0,5.0,5.43,Hyundai,0,1,0,1,10,2603.8
1911,1968,Toyota Fortuner 4x4 AT,Kochi,2018,37713,Second,12.55,2982.0,168.5,7.0,31.62,Toyota,1,0,1,0,8,4714.12
1912,1969,Toyota Innova 2.0 GX 8 STR,Kolkata,2011,78088,First,12.4,1998.0,132.0,8.0,6.3,Toyota,0,1,0,1,15,5205.87
1913,1970,Ford EcoSport 1.5 TDCi Titanium,Kochi,2017,30453,First,22.77,1498.0,98.59,5.0,8.45,Ford,1,0,0,1,9,3383.67
1914,1971,Ford Figo 1.2P Titanium MT,Pune,2016,54000,First,18.16,1196.0,86.8,5.0,5.0,Ford,0,1,0,1,10,5400.0
1915,1972,Toyota Fortuner 3.0 Diesel,Chennai,2011,190000,First,11.5,2982.0,171.0,7.0,13.0,Toyota,1,0,0,1,15,12666.67
1916,1973,Maruti Swift Dzire VXI,Hyderabad,2012,65097,First,19.1,1197.0,85.8,5.0,4.7,Maruti,0,1,0,1,14,4649.79
1917,1974,BMW 7 Series 740Li,Coimbatore,2018,28060,First,12.05,2979.0,320.0,5.0,93.67,BMW,0,1,1,0,8,3507.5
1918,1975,Skoda Superb 1.8 TSI MT,Pune,2012,282000,First,13.14,1798.0,160.0,5.0,3.3,Skoda,0,1,0,1,14,20142.86
1919,1976,Maruti Wagon R LXI Minor,Jaipur,2009,111000,Second,18.9,1061.0,67.0,5.0,1.51,Maruti,0,1,0,1,17,6529.41
1920,1977,Renault Duster 110PS Diesel RxZ,Kochi,2013,63295,First,19.01,1461.0,108.45,5.0,6.09,Renault,1,0,0,1,13,4868.85
1921,1978,Maruti Ciaz VXi Plus,Mumbai,2015,35770,First,20.73,1373.0,91.1,5.0,5.95,Maruti,0,1,0,1,11,3251.82
1922,1979,Hyundai Elantra CRDi SX,Hyderabad,2012,125928,First,22.7,1582.0,126.24,5.0,9.0,Hyundai,1,0,0,1,14,8994.86
1923,1980,Skoda Rapid 1.5 TDI AT Elegance,Kolkata,2015,45000,First,21.66,1498.0,103.52,5.0,4.25,Skoda,1,0,1,0,11,4090.91
1924,1981,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,2013,21000,First,14.84,2143.0,170.0,5.0,23.5,Mercedes-Benz,1,0,1,0,13,1615.38
1925,1982,Honda Accord 2.4 A/T,Mumbai,2011,54774,First,11.7,2354.0,177.6,5.0,6.35,Honda,0,1,1,0,15,3651.6
1926,1983,Maruti Celerio VXI,Chennai,2014,41123,First,23.1,998.0,67.04,5.0,3.4,Maruti,0,1,0,1,12,3426.92
1927,1984,BMW 7 Series 740Li,Bangalore,2017,17465,First,12.05,2979.0,320.0,5.0,93.0,BMW,0,1,1,0,9,1940.56
1928,1985,BMW 3 Series 320d Sport,Chennai,2014,48000,First,22.69,1995.0,190.0,5.0,21.6,BMW,1,0,1,0,12,4000.0
1929,1986,Volkswagen Vento Diesel Trendline,Chennai,2011,173000,First,20.54,1598.0,103.6,5.0,4.0,Volkswagen,1,0,0,1,15,11533.33
1930,1987,Maruti Swift Dzire Tour LDI,Pune,2018,12000,First,23.4,1248.0,74.0,5.0,5.5,Maruti,1,0,0,1,8,1500.0
1931,1988,Land Rover Freelander 2 SE,Mumbai,2012,34000,First,12.39,2179.0,147.51,5.0,19.25,Land,1,0,1,0,14,2428.57
1932,1989,Hyundai i20 1.4 CRDi Magna,Hyderabad,2012,71360,First,21.9,1396.0,90.0,5.0,3.95,Hyundai,1,0,0,1,14,5097.14
1933,1990,Maruti Dzire VDI,Mumbai,2012,74000,Second,28.4,1248.0,73.75,5.0,4.25,Maruti,1,0,0,1,14,5285.71
1934,1991,Jeep Compass 2.0 Longitude,Kochi,2018,28937,First,17.1,1956.0,170.0,5.0,17.02,Jeep,1,0,0,1,8,3617.12
1935,1992,Maruti Ertiga VDI,Hyderabad,2012,82085,First,20.77,1248.0,88.76,7.0,6.5,Maruti,1,0,0,1,14,5863.21
1936,1993,Ford Figo Petrol ZXI,Bangalore,2011,68465,First,15.6,1196.0,70.0,5.0,2.95,Ford,0,1,0,1,15,4564.33
1937,1994,Toyota Corolla Altis 1.4 DG,Coimbatore,2013,63854,First,21.43,1364.0,86.79,5.0,7.12,Toyota,1,0,0,1,13,4911.85
1938,1995,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3000,First,24.3,1248.0,88.5,5.0,11.25,Maruti,1,0,1,0,8,375.0
1939,1996,Honda City 1.5 S MT,Delhi,2009,65055,First,17.0,1497.0,118.0,5.0,2.75,Honda,0,1,0,1,17,3826.76
1940,1997,Mahindra Scorpio S10 4WD,Hyderabad,2015,120000,First,15.4,2179.0,120.0,7.0,12.0,Mahindra,1,0,0,1,11,10909.09
1941,1998,Hyundai Xcent 1.2 VTVT SX,Mumbai,2014,64241,First,20.14,1197.0,81.86,5.0,3.67,Hyundai,0,1,0,1,12,5353.42
1942,2000,Mahindra Renault Logan 1.4 GLX Petrol,Pune,2008,2200,First,15.7,1390.0,75.0,5.0,2.3,Mahindra,0,1,0,1,18,122.22
1943,2001,Skoda Octavia 1.9 TDI,Pune,2008,88123,First,18.7,1896.0,66.0,5.0,2.2,Skoda,1,0,0,1,18,4895.72
1944,2002,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2014,79000,First,12.0,2987.0,224.0,7.0,41.0,Mercedes-Benz,1,0,1,0,12,6583.33
1945,2003,BMW X1 sDrive 20d xLine,Bangalore,2016,28143,First,20.68,1995.0,190.0,5.0,28.5,BMW,1,0,1,0,10,2814.3
1946,2004,Volkswagen Vento 2013-2015 1.6 Comfortline,Mumbai,2015,23001,First,15.04,1598.0,103.2,5.0,5.49,Volkswagen,0,1,0,1,11,2091.0
1947,2005,Audi A4 2.0 TDI,Ahmedabad,2013,82002,Second,16.55,1968.0,147.51,5.0,17.5,Audi,1,0,1,0,13,6307.85
1948,2006,Ford Ikon 1.4 TDCi DuraTorq,Bangalore,2009,75000,First,13.8,1399.0,68.0,5.0,1.99,Ford,1,0,0,1,17,4411.76
1949,2007,Hyundai Verna 1.6 CRDi EX MT,Kochi,2016,37451,First,22.32,1582.0,126.3,5.0,6.64,Hyundai,1,0,0,1,10,3745.1
1950,2008,Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,67000,First,13.68,2393.0,147.8,7.0,16.5,Toyota,1,0,0,1,9,7444.44
1951,2009,Hyundai Grand i10 Asta Option,Pune,2016,25000,First,18.9,1197.0,82.0,5.0,5.0,Hyundai,0,1,0,1,10,2500.0
1952,2010,Volkswagen Ameo 1.2 MPI Comfortline,Mumbai,2017,12000,First,17.0,1198.0,73.75,5.0,5.4,Volkswagen,0,1,0,1,9,1333.33
1953,2011,Renault KWID RXT,Kolkata,2017,25000,First,25.17,799.0,53.3,5.0,2.99,Renault,0,1,0,1,9,2777.78
1954,2012,Honda City 1.5 S MT,Jaipur,2011,95936,First,17.0,1497.0,118.0,5.0,4.1,Honda,0,1,0,1,15,6395.73
1955,2013,Hyundai Grand i10 1.2 Kappa Magna AT,Kochi,2018,5354,First,18.9,1197.0,81.86,5.0,6.76,Hyundai,0,1,1,0,8,669.25
1956,2014,Volkswagen Polo 1.0 MPI Comfortline,Chennai,2016,42000,Second,18.78,999.0,75.0,5.0,5.5,Volkswagen,0,1,0,1,10,4200.0
1957,2015,Maruti Swift VDI BSIV,Coimbatore,2014,44282,First,25.2,1248.0,74.0,5.0,5.99,Maruti,1,0,0,1,12,3690.17
1958,2016,Nissan Sunny 2011-2014 Diesel XV,Delhi,2012,70000,First,21.64,1461.0,84.8,5.0,2.59,Nissan,1,0,0,1,14,5000.0
1959,2017,Jaguar XF 2.2 Litre Luxury,Mumbai,2013,31400,First,16.36,2179.0,187.7,5.0,26.75,Jaguar,1,0,1,0,13,2415.38
1960,2018,Maruti Ciaz ZDi SHVS,Pune,2016,50000,First,28.09,1248.0,88.5,5.0,8.5,Maruti,1,0,0,1,10,5000.0
1961,2019,Audi Q5 2008-2012 2.0 TDI,Bangalore,2011,53000,First,12.8,1968.0,167.6,5.0,23.0,Audi,1,0,1,0,15,3533.33
1962,2020,Ford Figo Petrol ZXI,Pune,2014,21727,First,15.6,1196.0,70.02,5.0,3.35,Ford,0,1,0,1,12,1810.58
1963,2021,Hyundai Santa Fe 4x4 AT,Bangalore,2012,43000,Second,11.72,2199.0,194.3,7.0,10.75,Hyundai,1,0,1,0,14,3071.43
1964,2022,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Kolkata,2013,75000,First,12.05,2179.0,120.0,8.0,6.29,Mahindra,1,0,0,1,13,5769.23
1965,2023,Renault Duster 110PS Diesel RxL,Bangalore,2014,73557,First,19.6,1461.0,108.45,5.0,7.75,Renault,1,0,0,1,12,6129.75
1966,2024,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,44555,First,15.2,1968.0,140.8,5.0,13.5,Audi,1,0,1,0,14,3182.5
1967,2025,Maruti Eeco 7 Seater Standard,Coimbatore,2013,54885,First,15.1,1196.0,73.0,7.0,3.75,Maruti,0,1,0,1,13,4221.92
1968,2026,Mahindra Xylo E4,Mumbai,2011,76000,Second,14.0,2498.0,112.0,7.0,3.75,Mahindra,1,0,0,1,15,5066.67
1969,2027,Maruti Wagon R LXI,Jaipur,2006,101000,Second,18.9,998.0,67.1,5.0,1.5,Maruti,0,1,0,1,20,5050.0
1970,2028,Maruti Wagon R LXI BSIII,Chennai,2005,66000,First,14.0,1061.0,64.0,5.0,1.45,Maruti,0,1,0,1,21,3142.86
1971,2029,Maruti SX4 ZXI MT BSIV,Coimbatore,2013,84360,First,15.5,1586.0,103.3,5.0,4.12,Maruti,0,1,0,1,13,6489.23
1972,2030,Toyota Innova Crysta 2.4 VX MT,Mumbai,2016,25121,First,13.68,2393.0,147.8,7.0,17.11,Toyota,1,0,0,1,10,2512.1
1973,2031,Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,2015,100000,Second,12.99,2494.0,100.6,7.0,10.25,Toyota,1,0,0,1,11,9090.91
1974,2032,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66035,First,22.07,1199.0,73.9,5.0,2.49,Volkswagen,1,0,0,1,15,4402.33
1975,2033,Toyota Etios G,Pune,2015,190000,Second,16.78,1496.0,88.73,5.0,3.85,Toyota,0,1,0,1,11,17272.73
1976,2034,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,85670,First,22.7,1498.0,89.84,5.0,6.25,Ford,1,0,0,1,12,7139.17
